id,gender,age,condition,sample_size,n_obs,test_item,response
123,male,27,category,small,2,2,7
123,male,27,category,small,2,3,8
123,male,27,category,small,2,4,7
123,male,27,category,small,2,5,2
123,male,27,category,small,2,6,9
123,male,27,category,small,2,7,9
123,male,27,category,medium,6,1,9
123,male,27,category,medium,6,2,9
123,male,27,category,medium,6,3,9
123,male,27,category,medium,6,4,9
123,male,27,category,medium,6,5,8
123,male,27,category,medium,6,6,8
123,male,27,category,medium,6,7,9
123,male,27,category,large,12,1,9
123,male,27,category,large,12,2,8
123,male,27,category,large,12,3,8
123,male,27,category,large,12,4,9
123,male,27,category,large,12,5,8
123,male,27,category,large,12,6,9
123,male,27,category,large,12,7,8
124,female,23,property,small,2,1,8
124,female,23,property,small,2,2,7
124,female,23,property,small,2,3,7
124,female,23,property,small,2,4,4
124,female,23,property,small,2,5,2
124,female,23,property,small,2,6,2
124,female,23,property,small,2,7,1
124,female,23,property,medium,6,1,8
124,female,23,property,medium,6,2,9
124,female,23,property,medium,6,3,9
124,female,23,property,medium,6,4,0
124,female,23,property,medium,6,5,2
124,female,23,property,medium,6,6,1
124,female,23,property,medium,6,7,0
124,female,23,property,large,12,1,8
124,female,23,property,large,12,2,8
124,female,23,property,large,12,3,5
124,female,23,property,large,12,4,2
124,female,23,property,large,12,5,1
124,female,23,property,large,12,6,0
124,female,23,property,large,12,7,0
125,female,41,category,small,2,1,8
125,female,41,category,small,2,2,8
125,female,41,category,small,2,3,3
125,female,41,category,small,2,4,5
125,female,41,category,small,2,5,3
125,female,41,category,small,2,6,2
125,female,41,category,small,2,7,1
125,female,41,category,medium,6,1,8
125,female,41,category,medium,6,2,5
125,female,41,category,medium,6,3,3
125,female,41,category,medium,6,4,2
125,female,41,category,medium,6,5,1
125,female,41,category,medium,6,6,1
125,female,41,category,medium,6,7,0
125,female,41,category,large,12,1,9
125,female,41,category,large,12,2,6
125,female,41,category,large,12,3,2
125,female,41,category,large,12,4,2
125,female,41,category,large,12,5,0
125,female,41,category,large,12,6,0
125,female,41,category,large,12,7,0
126,female,36,property,small,2,1,6
126,female,36,property,small,2,2,4
126,female,36,property,small,2,3,2
126,female,36,property,small,2,4,4
126,female,36,property,small,2,5,0
126,female,36,property,small,2,6,0
126,female,36,property,small,2,7,0
126,female,36,property,medium,6,1,7
126,female,36,property,medium,6,2,7
126,female,36,property,medium,6,3,4
126,female,36,property,medium,6,4,2
126,female,36,property,medium,6,5,0
126,female,36,property,medium,6,6,0
126,female,36,property,medium,6,7,0
126,female,36,property,large,12,1,9
126,female,36,property,large,12,2,7
126,female,36,property,large,12,3,7
126,female,36,property,large,12,4,0
126,female,36,property,large,12,5,0
126,female,36,property,large,12,6,0
126,female,36,property,large,12,7,0
127,male,25,category,small,2,1,9
127,male,25,category,small,2,2,9
127,male,25,category,small,2,3,9
127,male,25,category,small,2,4,5
127,male,25,category,small,2,5,3
127,male,25,category,small,2,6,4
127,male,25,category,small,2,7,7
127,male,25,category,medium,6,1,9
127,male,25,category,medium,6,2,9
127,male,25,category,medium,6,3,9
127,male,25,category,medium,6,4,4
127,male,25,category,medium,6,5,5
127,male,25,category,medium,6,6,3
127,male,25,category,medium,6,7,5
127,male,25,category,large,12,1,9
127,male,25,category,large,12,2,9
127,male,25,category,large,12,3,9
127,male,25,category,large,12,4,9
127,male,25,category,large,12,5,9
127,male,25,category,large,12,6,9
127,male,25,category,large,12,7,9
128,female,47,property,small,2,1,4
128,female,47,property,small,2,2,5
128,female,47,property,small,2,3,0
128,female,47,property,small,2,4,4
128,female,47,property,small,2,5,4
128,female,47,property,small,2,6,0
128,female,47,property,small,2,7,4
128,female,47,property,medium,6,1,5
128,female,47,property,medium,6,2,5
128,female,47,property,medium,6,3,7
128,female,47,property,medium,6,4,1
128,female,47,property,medium,6,5,0
128,female,47,property,medium,6,6,0
128,female,47,property,medium,6,7,0
128,female,47,property,large,12,1,9
128,female,47,property,large,12,2,8
128,female,47,property,large,12,3,8
128,female,47,property,large,12,4,0
128,female,47,property,large,12,5,0
128,female,47,property,large,12,6,0
128,female,47,property,large,12,7,0
129,female,22,category,small,2,1,2
129,female,22,category,small,2,2,5
129,female,22,category,small,2,3,4
129,female,22,category,small,2,4,7
129,female,22,category,small,2,5,7
129,female,22,category,small,2,6,8
129,female,22,category,small,2,7,8
129,female,22,category,medium,6,1,9
129,female,22,category,medium,6,2,5
129,female,22,category,medium,6,3,4
129,female,22,category,medium,6,4,2
129,female,22,category,medium,6,5,3
129,female,22,category,medium,6,6,1
129,female,22,category,medium,6,7,0
129,female,22,category,large,12,1,8
129,female,22,category,large,12,2,6
129,female,22,category,large,12,3,5
129,female,22,category,large,12,4,3
129,female,22,category,large,12,5,1
129,female,22,category,large,12,6,0
129,female,22,category,large,12,7,0
130,female,32,category,small,2,1,8
130,female,32,category,small,2,2,7
130,female,32,category,small,2,3,7
130,female,32,category,small,2,4,5
130,female,32,category,small,2,5,5
130,female,32,category,small,2,6,4
130,female,32,category,small,2,7,4
130,female,32,category,medium,6,1,7
130,female,32,category,medium,6,2,6
130,female,32,category,medium,6,3,7
130,female,32,category,medium,6,4,3
130,female,32,category,medium,6,5,3
130,female,32,category,medium,6,6,3
130,female,32,category,medium,6,7,2
130,female,32,category,large,12,1,8
130,female,32,category,large,12,2,7
130,female,32,category,large,12,3,8
130,female,32,category,large,12,4,4
130,female,32,category,large,12,5,4
130,female,32,category,large,12,6,4
130,female,32,category,large,12,7,1
131,male,37,property,small,2,1,9
131,male,37,property,small,2,2,9
131,male,37,property,small,2,3,0
131,male,37,property,small,2,4,0
131,male,37,property,small,2,5,0
131,male,37,property,small,2,6,0
131,male,37,property,small,2,7,0
131,male,37,property,medium,6,1,9
131,male,37,property,medium,6,2,9
131,male,37,property,medium,6,3,0
131,male,37,property,medium,6,4,0
131,male,37,property,medium,6,5,0
131,male,37,property,medium,6,6,0
131,male,37,property,medium,6,7,0
131,male,37,property,large,12,1,9
131,male,37,property,large,12,2,9
131,male,37,property,large,12,3,0
131,male,37,property,large,12,4,0
131,male,37,property,large,12,5,0
131,male,37,property,large,12,6,0
131,male,37,property,large,12,7,0
132,male,21,category,small,2,1,9
132,male,21,category,small,2,2,9
132,male,21,category,small,2,3,9
132,male,21,category,small,2,4,8
132,male,21,category,small,2,5,6
132,male,21,category,small,2,6,4
132,male,21,category,small,2,7,4
132,male,21,category,medium,6,1,9
132,male,21,category,medium,6,2,9
132,male,21,category,medium,6,3,7
132,male,21,category,medium,6,4,4
132,male,21,category,medium,6,5,1
132,male,21,category,medium,6,6,2
132,male,21,category,medium,6,7,1
132,male,21,category,large,12,1,9
132,male,21,category,large,12,2,9
132,male,21,category,large,12,3,7
132,male,21,category,large,12,4,4
132,male,21,category,large,12,5,3
132,male,21,category,large,12,6,1
132,male,21,category,large,12,7,0
133,male,40,category,small,2,1,8
133,male,40,category,small,2,2,8
133,male,40,category,small,2,3,5
133,male,40,category,small,2,4,5
133,male,40,category,small,2,5,4
133,male,40,category,small,2,6,1
133,male,40,category,small,2,7,1
133,male,40,category,medium,6,1,8
133,male,40,category,medium,6,2,8
133,male,40,category,medium,6,3,6
133,male,40,category,medium,6,4,7
133,male,40,category,medium,6,5,6
133,male,40,category,medium,6,6,4
133,male,40,category,medium,6,7,4
133,male,40,category,large,12,1,9
133,male,40,category,large,12,2,9
133,male,40,category,large,12,3,6
133,male,40,category,large,12,4,5
133,male,40,category,large,12,5,4
133,male,40,category,large,12,6,4
133,male,40,category,large,12,7,4
134,male,22,property,small,2,1,8
134,male,22,property,small,2,2,8
134,male,22,property,small,2,3,5
134,male,22,property,small,2,4,6
134,male,22,property,small,2,5,4
134,male,22,property,small,2,6,2
134,male,22,property,small,2,7,3
134,male,22,property,medium,6,1,9
134,male,22,property,medium,6,2,8
134,male,22,property,medium,6,3,7
134,male,22,property,medium,6,4,4
134,male,22,property,medium,6,5,3
134,male,22,property,medium,6,6,0
134,male,22,property,medium,6,7,0
134,male,22,property,large,12,1,9
134,male,22,property,large,12,2,9
134,male,22,property,large,12,3,5
134,male,22,property,large,12,4,1
134,male,22,property,large,12,5,0
134,male,22,property,large,12,6,0
134,male,22,property,large,12,7,0
135,female,33,property,small,2,1,0
135,female,33,property,small,2,2,0
135,female,33,property,small,2,3,5
135,female,33,property,small,2,4,4
135,female,33,property,small,2,5,5
135,female,33,property,small,2,6,9
135,female,33,property,small,2,7,9
135,female,33,property,medium,6,1,9
135,female,33,property,medium,6,2,9
135,female,33,property,medium,6,3,9
135,female,33,property,medium,6,4,0
135,female,33,property,medium,6,5,0
135,female,33,property,medium,6,6,0
135,female,33,property,medium,6,7,0
135,female,33,property,large,12,1,0
135,female,33,property,large,12,2,9
135,female,33,property,large,12,3,0
135,female,33,property,large,12,4,9
135,female,33,property,large,12,5,9
135,female,33,property,large,12,6,0
135,female,33,property,large,12,7,9
136,female,65,property,small,2,1,7
136,female,65,property,small,2,2,7
136,female,65,property,small,2,3,6
136,female,65,property,small,2,4,4
136,female,65,property,small,2,5,3
136,female,65,property,small,2,6,1
136,female,65,property,small,2,7,1
136,female,65,property,medium,6,1,8
136,female,65,property,medium,6,2,7
136,female,65,property,medium,6,3,5
136,female,65,property,medium,6,4,5
136,female,65,property,medium,6,5,4
136,female,65,property,medium,6,6,3
136,female,65,property,medium,6,7,1
136,female,65,property,large,12,1,8
136,female,65,property,large,12,2,8
136,female,65,property,large,12,3,7
136,female,65,property,large,12,4,5
136,female,65,property,large,12,5,2
136,female,65,property,large,12,6,2
136,female,65,property,large,12,7,1
137,female,35,property,small,2,1,7
137,female,35,property,small,2,2,8
137,female,35,property,small,2,3,6
137,female,35,property,small,2,4,5
137,female,35,property,small,2,5,2
137,female,35,property,small,2,6,1
137,female,35,property,small,2,7,0
137,female,35,property,medium,6,1,9
137,female,35,property,medium,6,2,9
137,female,35,property,medium,6,3,4
137,female,35,property,medium,6,4,2
137,female,35,property,medium,6,5,1
137,female,35,property,medium,6,6,1
137,female,35,property,medium,6,7,1
137,female,35,property,large,12,1,9
137,female,35,property,large,12,2,9
137,female,35,property,large,12,3,4
137,female,35,property,large,12,4,2
137,female,35,property,large,12,5,1
137,female,35,property,large,12,6,0
137,female,35,property,large,12,7,0
138,male,29,property,small,2,1,8
138,male,29,property,small,2,2,7
138,male,29,property,small,2,3,7
138,male,29,property,small,2,4,6
138,male,29,property,small,2,5,6
138,male,29,property,small,2,6,6
138,male,29,property,small,2,7,6
138,male,29,property,medium,6,1,8
138,male,29,property,medium,6,2,8
138,male,29,property,medium,6,3,6
138,male,29,property,medium,6,4,6
138,male,29,property,medium,6,5,4
138,male,29,property,medium,6,6,4
138,male,29,property,medium,6,7,4
138,male,29,property,large,12,1,8
138,male,29,property,large,12,2,8
138,male,29,property,large,12,3,6
138,male,29,property,large,12,4,5
138,male,29,property,large,12,5,4
138,male,29,property,large,12,6,3
138,male,29,property,large,12,7,3
139,male,27,category,small,2,1,0
139,male,27,category,small,2,2,7
139,male,27,category,small,2,3,6
139,male,27,category,small,2,4,2
139,male,27,category,small,2,5,6
139,male,27,category,small,2,6,1
139,male,27,category,small,2,7,1
139,male,27,category,medium,6,1,6
139,male,27,category,medium,6,2,7
139,male,27,category,medium,6,3,7
139,male,27,category,medium,6,4,4
139,male,27,category,medium,6,5,2
139,male,27,category,medium,6,6,1
139,male,27,category,medium,6,7,1
139,male,27,category,large,12,1,6
139,male,27,category,large,12,2,8
139,male,27,category,large,12,3,7
139,male,27,category,large,12,4,2
139,male,27,category,large,12,5,2
139,male,27,category,large,12,6,1
139,male,27,category,large,12,7,0
140,female,32,property,small,2,1,3
140,female,32,property,small,2,2,6
140,female,32,property,small,2,3,8
140,female,32,property,small,2,4,2
140,female,32,property,small,2,5,0
140,female,32,property,small,2,6,0
140,female,32,property,small,2,7,0
140,female,32,property,medium,6,1,7
140,female,32,property,medium,6,2,7
140,female,32,property,medium,6,3,4
140,female,32,property,medium,6,4,2
140,female,32,property,medium,6,5,0
140,female,32,property,medium,6,6,0
140,female,32,property,medium,6,7,0
140,female,32,property,large,12,1,8
140,female,32,property,large,12,2,8
140,female,32,property,large,12,3,8
140,female,32,property,large,12,4,1
140,female,32,property,large,12,5,2
140,female,32,property,large,12,6,0
140,female,32,property,large,12,7,0
141,female,37,property,small,2,1,4
141,female,37,property,small,2,2,5
141,female,37,property,small,2,3,5
141,female,37,property,small,2,4,5
141,female,37,property,small,2,5,4
141,female,37,property,small,2,6,5
141,female,37,property,small,2,7,5
141,female,37,property,medium,6,1,8
141,female,37,property,medium,6,2,7
141,female,37,property,medium,6,3,7
141,female,37,property,medium,6,4,6
141,female,37,property,medium,6,5,6
141,female,37,property,medium,6,6,4
141,female,37,property,medium,6,7,4
141,female,37,property,large,12,1,8
141,female,37,property,large,12,2,8
141,female,37,property,large,12,3,7
141,female,37,property,large,12,4,6
141,female,37,property,large,12,5,6
141,female,37,property,large,12,6,2
141,female,37,property,large,12,7,1
142,male,32,category,small,2,1,9
142,male,32,category,small,2,2,1
142,male,32,category,small,2,3,2
142,male,32,category,small,2,4,4
142,male,32,category,small,2,5,4
142,male,32,category,small,2,6,4
142,male,32,category,small,2,7,1
142,male,32,category,medium,6,1,9
142,male,32,category,medium,6,2,9
142,male,32,category,medium,6,3,4
142,male,32,category,medium,6,4,5
142,male,32,category,medium,6,5,4
142,male,32,category,medium,6,6,4
142,male,32,category,medium,6,7,4
142,male,32,category,large,12,1,9
142,male,32,category,large,12,2,9
142,male,32,category,large,12,3,9
142,male,32,category,large,12,4,9
142,male,32,category,large,12,5,9
142,male,32,category,large,12,6,9
142,male,32,category,large,12,7,9
143,male,31,property,small,2,1,0
143,male,31,property,small,2,2,3
143,male,31,property,small,2,3,3
143,male,31,property,small,2,4,4
143,male,31,property,small,2,5,6
143,male,31,property,small,2,6,9
143,male,31,property,small,2,7,9
143,male,31,property,medium,6,1,9
143,male,31,property,medium,6,2,9
143,male,31,property,medium,6,3,9
143,male,31,property,medium,6,4,9
143,male,31,property,medium,6,5,9
143,male,31,property,medium,6,6,9
143,male,31,property,medium,6,7,9
143,male,31,property,large,12,1,9
143,male,31,property,large,12,2,9
143,male,31,property,large,12,3,9
143,male,31,property,large,12,4,9
143,male,31,property,large,12,5,9
143,male,31,property,large,12,6,9
143,male,31,property,large,12,7,9
144,female,29,category,small,2,1,4
144,female,29,category,small,2,2,8
144,female,29,category,small,2,3,6
144,female,29,category,small,2,4,7
144,female,29,category,small,2,5,6
144,female,29,category,small,2,6,6
144,female,29,category,small,2,7,7
144,female,29,category,medium,6,1,8
144,female,29,category,medium,6,2,8
144,female,29,category,medium,6,3,8
144,female,29,category,medium,6,4,8
144,female,29,category,medium,6,5,6
144,female,29,category,medium,6,6,8
144,female,29,category,medium,6,7,8
144,female,29,category,large,12,1,8
144,female,29,category,large,12,2,8
144,female,29,category,large,12,3,8
144,female,29,category,large,12,4,8
144,female,29,category,large,12,5,8
144,female,29,category,large,12,6,8
144,female,29,category,large,12,7,8
145,female,29,property,small,2,1,6
145,female,29,property,small,2,2,5
145,female,29,property,small,2,3,3
145,female,29,property,small,2,4,2
145,female,29,property,small,2,5,2
145,female,29,property,small,2,6,0
145,female,29,property,small,2,7,0
145,female,29,property,medium,6,1,9
145,female,29,property,medium,6,2,4
145,female,29,property,medium,6,3,4
145,female,29,property,medium,6,4,2
145,female,29,property,medium,6,5,1
145,female,29,property,medium,6,6,1
145,female,29,property,medium,6,7,0
145,female,29,property,large,12,1,9
145,female,29,property,large,12,2,5
145,female,29,property,large,12,3,3
145,female,29,property,large,12,4,4
145,female,29,property,large,12,5,2
145,female,29,property,large,12,6,2
145,female,29,property,large,12,7,0
146,male,34,property,small,2,1,5
146,male,34,property,small,2,2,7
146,male,34,property,small,2,3,5
146,male,34,property,small,2,4,3
146,male,34,property,small,2,5,3
146,male,34,property,small,2,6,3
146,male,34,property,small,2,7,3
146,male,34,property,medium,6,1,6
146,male,34,property,medium,6,2,7
146,male,34,property,medium,6,3,5
146,male,34,property,medium,6,4,1
146,male,34,property,medium,6,5,1
146,male,34,property,medium,6,6,2
146,male,34,property,medium,6,7,1
146,male,34,property,large,12,1,7
146,male,34,property,large,12,2,7
146,male,34,property,large,12,3,7
146,male,34,property,large,12,4,2
146,male,34,property,large,12,5,1
146,male,34,property,large,12,6,1
146,male,34,property,large,12,7,1
147,female,25,category,small,2,1,3
147,female,25,category,small,2,2,9
147,female,25,category,small,2,3,9
147,female,25,category,small,2,4,6
147,female,25,category,small,2,5,6
147,female,25,category,small,2,6,5
147,female,25,category,small,2,7,6
147,female,25,category,medium,6,1,0
147,female,25,category,medium,6,2,9
147,female,25,category,medium,6,3,9
147,female,25,category,medium,6,4,7
147,female,25,category,medium,6,5,3
147,female,25,category,medium,6,6,2
147,female,25,category,medium,6,7,0
147,female,25,category,large,12,1,1
147,female,25,category,large,12,2,9
147,female,25,category,large,12,3,9
147,female,25,category,large,12,4,9
147,female,25,category,large,12,5,0
147,female,25,category,large,12,6,0
147,female,25,category,large,12,7,0
148,male,59,property,small,2,1,6
148,male,59,property,small,2,2,5
148,male,59,property,small,2,3,5
148,male,59,property,small,2,4,3
148,male,59,property,small,2,5,1
148,male,59,property,small,2,6,2
148,male,59,property,small,2,7,1
148,male,59,property,medium,6,1,6
148,male,59,property,medium,6,2,6
148,male,59,property,medium,6,3,5
148,male,59,property,medium,6,4,2
148,male,59,property,medium,6,5,1
148,male,59,property,medium,6,6,0
148,male,59,property,medium,6,7,0
148,male,59,property,large,12,1,7
148,male,59,property,large,12,2,7
148,male,59,property,large,12,3,5
148,male,59,property,large,12,4,1
148,male,59,property,large,12,5,0
148,male,59,property,large,12,6,0
148,male,59,property,large,12,7,0
149,female,37,category,small,2,1,3
149,female,37,category,small,2,2,3
149,female,37,category,small,2,3,2
149,female,37,category,small,2,4,4
149,female,37,category,small,2,5,4
149,female,37,category,small,2,6,6
149,female,37,category,small,2,7,7
149,female,37,category,medium,6,1,9
149,female,37,category,medium,6,2,9
149,female,37,category,medium,6,3,9
149,female,37,category,medium,6,4,9
149,female,37,category,medium,6,5,9
149,female,37,category,medium,6,6,9
149,female,37,category,medium,6,7,9
149,female,37,category,large,12,1,9
149,female,37,category,large,12,2,9
149,female,37,category,large,12,3,9
149,female,37,category,large,12,4,9
149,female,37,category,large,12,5,9
149,female,37,category,large,12,6,9
149,female,37,category,large,12,7,9
150,female,21,category,small,2,1,9
150,female,21,category,small,2,2,7
150,female,21,category,small,2,3,2
150,female,21,category,small,2,4,1
150,female,21,category,small,2,5,1
150,female,21,category,small,2,6,2
150,female,21,category,small,2,7,0
150,female,21,category,medium,6,1,9
150,female,21,category,medium,6,2,7
150,female,21,category,medium,6,3,3
150,female,21,category,medium,6,4,0
150,female,21,category,medium,6,5,0
150,female,21,category,medium,6,6,0
150,female,21,category,medium,6,7,0
150,female,21,category,large,12,1,9
150,female,21,category,large,12,2,8
150,female,21,category,large,12,3,5
150,female,21,category,large,12,4,3
150,female,21,category,large,12,5,2
150,female,21,category,large,12,6,0
150,female,21,category,large,12,7,0
151,male,47,property,small,2,1,8
151,male,47,property,small,2,2,6
151,male,47,property,small,2,3,5
151,male,47,property,small,2,4,3
151,male,47,property,small,2,5,2
151,male,47,property,small,2,6,1
151,male,47,property,small,2,7,1
151,male,47,property,medium,6,1,8
151,male,47,property,medium,6,2,7
151,male,47,property,medium,6,3,7
151,male,47,property,medium,6,4,2
151,male,47,property,medium,6,5,1
151,male,47,property,medium,6,6,1
151,male,47,property,medium,6,7,1
151,male,47,property,large,12,1,8
151,male,47,property,large,12,2,7
151,male,47,property,large,12,3,5
151,male,47,property,large,12,4,3
151,male,47,property,large,12,5,1
151,male,47,property,large,12,6,1
151,male,47,property,large,12,7,1
152,male,24,category,small,2,1,1
152,male,24,category,small,2,2,3
152,male,24,category,small,2,3,6
152,male,24,category,small,2,4,7
152,male,24,category,small,2,5,5
152,male,24,category,small,2,6,8
152,male,24,category,small,2,7,8
152,male,24,category,medium,6,1,8
152,male,24,category,medium,6,2,7
152,male,24,category,medium,6,3,8
152,male,24,category,medium,6,4,8
152,male,24,category,medium,6,5,8
152,male,24,category,medium,6,6,8
152,male,24,category,medium,6,7,8
152,male,24,category,large,12,1,7
152,male,24,category,large,12,2,9
152,male,24,category,large,12,3,9
152,male,24,category,large,12,4,9
152,male,24,category,large,12,5,3
152,male,24,category,large,12,6,3
152,male,24,category,large,12,7,2
153,male,26,property,small,2,1,9
153,male,26,property,small,2,2,9
153,male,26,property,small,2,3,9
153,male,26,property,small,2,4,0
153,male,26,property,small,2,5,0
153,male,26,property,small,2,6,0
153,male,26,property,small,2,7,0
153,male,26,property,medium,6,1,9
153,male,26,property,medium,6,2,9
153,male,26,property,medium,6,3,9
153,male,26,property,medium,6,4,0
153,male,26,property,medium,6,5,0
153,male,26,property,medium,6,6,0
153,male,26,property,medium,6,7,0
153,male,26,property,large,12,1,9
153,male,26,property,large,12,2,9
153,male,26,property,large,12,3,9
153,male,26,property,large,12,4,0
153,male,26,property,large,12,5,0
153,male,26,property,large,12,6,0
153,male,26,property,large,12,7,0
154,female,50,category,small,2,1,5
154,female,50,category,small,2,2,5
154,female,50,category,small,2,3,5
154,female,50,category,small,2,4,5
154,female,50,category,small,2,5,6
154,female,50,category,small,2,6,6
154,female,50,category,small,2,7,6
154,female,50,category,medium,6,1,6
154,female,50,category,medium,6,2,6
154,female,50,category,medium,6,3,5
154,female,50,category,medium,6,4,5
154,female,50,category,medium,6,5,5
154,female,50,category,medium,6,6,5
154,female,50,category,medium,6,7,5
154,female,50,category,large,12,1,9
154,female,50,category,large,12,2,9
154,female,50,category,large,12,3,8
154,female,50,category,large,12,4,7
154,female,50,category,large,12,5,7
154,female,50,category,large,12,6,7
154,female,50,category,large,12,7,7
155,female,48,category,small,2,1,8
155,female,48,category,small,2,2,4
155,female,48,category,small,2,3,4
155,female,48,category,small,2,4,4
155,female,48,category,small,2,5,4
155,female,48,category,small,2,6,4
155,female,48,category,small,2,7,4
155,female,48,category,medium,6,1,7
155,female,48,category,medium,6,2,6
155,female,48,category,medium,6,3,4
155,female,48,category,medium,6,4,4
155,female,48,category,medium,6,5,4
155,female,48,category,medium,6,6,4
155,female,48,category,medium,6,7,4
155,female,48,category,large,12,1,7
155,female,48,category,large,12,2,7
155,female,48,category,large,12,3,7
155,female,48,category,large,12,4,7
155,female,48,category,large,12,5,7
155,female,48,category,large,12,6,7
155,female,48,category,large,12,7,7
156,female,33,category,small,2,1,8
156,female,33,category,small,2,2,9
156,female,33,category,small,2,3,8
156,female,33,category,small,2,4,5
156,female,33,category,small,2,5,4
156,female,33,category,small,2,6,3
156,female,33,category,small,2,7,4
156,female,33,category,medium,6,1,9
156,female,33,category,medium,6,2,9
156,female,33,category,medium,6,3,3
156,female,33,category,medium,6,4,2
156,female,33,category,medium,6,5,3
156,female,33,category,medium,6,6,3
156,female,33,category,medium,6,7,3
156,female,33,category,large,12,1,9
156,female,33,category,large,12,2,9
156,female,33,category,large,12,3,9
156,female,33,category,large,12,4,3
156,female,33,category,large,12,5,3
156,female,33,category,large,12,6,2
156,female,33,category,large,12,7,2
157,female,39,category,small,2,1,1
157,female,39,category,small,2,2,4
157,female,39,category,small,2,3,2
157,female,39,category,small,2,4,6
157,female,39,category,small,2,5,7
157,female,39,category,small,2,6,7
157,female,39,category,small,2,7,8
157,female,39,category,medium,6,1,1
157,female,39,category,medium,6,2,5
157,female,39,category,medium,6,3,3
157,female,39,category,medium,6,4,7
157,female,39,category,medium,6,5,6
157,female,39,category,medium,6,6,8
157,female,39,category,medium,6,7,8
157,female,39,category,large,12,1,1
157,female,39,category,large,12,2,4
157,female,39,category,large,12,3,7
157,female,39,category,large,12,4,6
157,female,39,category,large,12,5,6
157,female,39,category,large,12,6,7
157,female,39,category,large,12,7,8
158,female,27,property,small,2,1,4
158,female,27,property,small,2,2,5
158,female,27,property,small,2,3,7
158,female,27,property,small,2,4,8
158,female,27,property,small,2,5,7
158,female,27,property,small,2,6,6
158,female,27,property,small,2,7,3
158,female,27,property,medium,6,1,8
158,female,27,property,medium,6,2,8
158,female,27,property,medium,6,3,8
158,female,27,property,medium,6,4,4
158,female,27,property,medium,6,5,3
158,female,27,property,medium,6,6,2
158,female,27,property,medium,6,7,1
158,female,27,property,large,12,1,8
158,female,27,property,large,12,2,7
158,female,27,property,large,12,3,9
158,female,27,property,large,12,4,8
158,female,27,property,large,12,5,1
158,female,27,property,large,12,6,1
158,female,27,property,large,12,7,1
159,male,67,category,small,2,1,7
159,male,67,category,small,2,2,7
159,male,67,category,small,2,3,5
159,male,67,category,small,2,4,6
159,male,67,category,small,2,5,5
159,male,67,category,small,2,6,4
159,male,67,category,small,2,7,4
159,male,67,category,medium,6,1,9
159,male,67,category,medium,6,2,9
159,male,67,category,medium,6,3,7
159,male,67,category,medium,6,4,7
159,male,67,category,medium,6,5,6
159,male,67,category,medium,6,6,6
159,male,67,category,medium,6,7,5
159,male,67,category,large,12,1,9
159,male,67,category,large,12,2,9
159,male,67,category,large,12,3,9
159,male,67,category,large,12,4,9
159,male,67,category,large,12,5,7
159,male,67,category,large,12,6,7
159,male,67,category,large,12,7,6
160,male,46,property,small,2,1,8
160,male,46,property,small,2,2,7
160,male,46,property,small,2,3,4
160,male,46,property,small,2,4,4
160,male,46,property,small,2,5,4
160,male,46,property,small,2,6,4
160,male,46,property,small,2,7,4
160,male,46,property,medium,6,1,7
160,male,46,property,medium,6,2,8
160,male,46,property,medium,6,3,3
160,male,46,property,medium,6,4,4
160,male,46,property,medium,6,5,3
160,male,46,property,medium,6,6,3
160,male,46,property,medium,6,7,2
160,male,46,property,large,12,1,8
160,male,46,property,large,12,2,7
160,male,46,property,large,12,3,6
160,male,46,property,large,12,4,1
160,male,46,property,large,12,5,1
160,male,46,property,large,12,6,1
160,male,46,property,large,12,7,0
161,male,32,property,small,2,1,1
161,male,32,property,small,2,2,2
161,male,32,property,small,2,3,4
161,male,32,property,small,2,4,5
161,male,32,property,small,2,5,3
161,male,32,property,small,2,6,8
161,male,32,property,small,2,7,6
161,male,32,property,medium,6,1,1
161,male,32,property,medium,6,2,1
161,male,32,property,medium,6,3,3
161,male,32,property,medium,6,4,3
161,male,32,property,medium,6,5,3
161,male,32,property,medium,6,6,5
161,male,32,property,medium,6,7,6
161,male,32,property,large,12,1,1
161,male,32,property,large,12,2,2
161,male,32,property,large,12,3,2
161,male,32,property,large,12,4,1
161,male,32,property,large,12,5,5
161,male,32,property,large,12,6,4
161,male,32,property,large,12,7,4
162,female,52,property,small,2,1,5
162,female,52,property,small,2,2,7
162,female,52,property,small,2,3,6
162,female,52,property,small,2,4,7
162,female,52,property,small,2,5,7
162,female,52,property,small,2,6,6
162,female,52,property,small,2,7,7
162,female,52,property,medium,6,1,2
162,female,52,property,medium,6,2,6
162,female,52,property,medium,6,3,8
162,female,52,property,medium,6,4,8
162,female,52,property,medium,6,5,7
162,female,52,property,medium,6,6,7
162,female,52,property,medium,6,7,6
162,female,52,property,large,12,1,9
162,female,52,property,large,12,2,8
162,female,52,property,large,12,3,3
162,female,52,property,large,12,4,3
162,female,52,property,large,12,5,2
162,female,52,property,large,12,6,7
162,female,52,property,large,12,7,6
163,male,31,property,small,2,1,5
163,male,31,property,small,2,2,4
163,male,31,property,small,2,3,2
163,male,31,property,small,2,4,2
163,male,31,property,small,2,5,1
163,male,31,property,small,2,6,1
163,male,31,property,small,2,7,2
163,male,31,property,medium,6,1,7
163,male,31,property,medium,6,2,8
163,male,31,property,medium,6,3,6
163,male,31,property,medium,6,4,2
163,male,31,property,medium,6,5,1
163,male,31,property,medium,6,6,1
163,male,31,property,medium,6,7,1
163,male,31,property,large,12,1,6
163,male,31,property,large,12,2,8
